game_id,season,team,n_subs_logged,n_periods_with_subs,log_complete,season_end_year
21500149,2015-16,OKC,23,4,True,2016
21500150,2015-16,SAC,17,4,True,2016
21500150,2015-16,TOR,18,4,True,2016
21500151,2015-16,DET,21,4,True,2016
21500151,2015-16,LAL,20,4,True,2016
21500152,2015-16,DAL,36,4,True,2016
21500152,2015-16,PHI,29,4,True,2016
21500153,2015-16,CHI,29,4,True,2016
21500153,2015-16,IND,20,4,True,2016
21500154,2015-16,BOS,22,4,True,2016
21500154,2015-16,HOU,25,4,True,2016
21500155,2015-16,MEM,24,4,True,2016
21500155,2015-16,OKC,22,4,True,2016
21500156,2015-16,POR,22,4,True,2016
21500156,2015-16,SAS,31,4,True,2016
21500157,2015-16,LAL,20,4,True,2016
21500157,2015-16,PHX,17,4,True,2016
21500158,2015-16,MIL,21,4,True,2016
21500158,2015-16,WAS,20,4,True,2016
21500159,2015-16,ATL,27,4,True,2016
21500159,2015-16,BKN,21,4,True,2016
21500160,2015-16,CLE,24,4,True,2016
21500160,2015-16,DET,15,4,True,2016
21500161,2015-16,MIA,22,4,True,2016
21500161,2015-16,MIN,25,4,True,2016
21500162,2015-16,CHA,22,4,True,2016
21500162,2015-16,NYK,29,4,True,2016
21500163,2015-16,DEN,20,4,True,2016
21500163,2015-16,NOP,18,4,True,2016
21500164,2015-16,GSW,20,4,True,2016
21500164,2015-16,TOR,17,4,True,2016
21500165,2015-16,BKN,32,4,True,2016
21500165,2015-16,CHA,20,4,True,2016
21500166,2015-16,MIN,27,5,True,2016
21500166,2015-16,ORL,23,5,True,2016
21500167,2015-16,IND,16,4,True,2016
21500167,2015-16,PHI,31,4,True,2016
21500168,2015-16,BOS,41,4,True,2016
21500168,2015-16,DAL,28,4,True,2016
21500169,2015-16,ATL,29,4,True,2016
21500169,2015-16,SAC,21,4,True,2016
21500170,2015-16,HOU,32,5,True,2016
21500170,2015-16,POR,20,4,True,2016
21500171,2015-16,NOP,19,4,True,2016
21500171,2015-16,OKC,19,4,True,2016
21500172,2015-16,DEN,21,4,True,2016
21500172,2015-16,SAS,25,4,True,2016
21500173,2015-16,TOR,21,4,True,2016
21500173,2015-16,UTA,31,4,True,2016
21500174,2015-16,CHI,23,4,True,2016
21500174,2015-16,PHX,20,4,True,2016
21500175,2015-16,MIA,19,4,True,2016
21500175,2015-16,SAC,24,4,True,2016
21500176,2015-16,CLE,22,4,True,2016
21500176,2015-16,MIL,20,4,True,2016
21500177,2015-16,GSW,20,4,True,2016
21500177,2015-16,LAC,23,4,True,2016
21500178,2015-16,CHA,20,4,True,2016
21500178,2015-16,PHI,30,4,True,2016
21500179,2015-16,BKN,18,4,True,2016
21500179,2015-16,BOS,21,4,True,2016
21500180,2015-16,HOU,27,4,True,2016
21500180,2015-16,MEM,21,4,True,2016
21500181,2015-16,DET,20,4,True,2016
21500181,2015-16,MIN,22,4,True,2016
21500182,2015-16,NOP,18,4,True,2016
21500182,2015-16,SAS,28,4,True,2016
21500183,2015-16,NYK,24,4,True,2016
21500183,2015-16,OKC,21,4,True,2016
21500184,2015-16,DAL,26,4,True,2016
21500184,2015-16,UTA,23,4,True,2016
21500185,2015-16,DEN,19,4,True,2016
21500185,2015-16,PHX,20,4,True,2016
21500186,2015-16,LAC,28,4,True,2016
21500186,2015-16,POR,19,4,True,2016
21500187,2015-16,CHI,22,4,True,2016
21500187,2015-16,GSW,18,4,True,2016
21500188,2015-16,LAL,22,4,True,2016
21500188,2015-16,TOR,18,4,True,2016
21500189,2015-16,ORL,22,4,True,2016
21500189,2015-16,SAC,19,4,True,2016
21500190,2015-16,IND,15,4,True,2016
21500190,2015-16,MIL,17,4,True,2016
21500191,2015-16,ATL,29,4,True,2016
21500191,2015-16,CLE,24,4,True,2016
21500192,2015-16,DET,18,4,True,2016
21500192,2015-16,WAS,21,4,True,2016
21500193,2015-16,MIA,25,4,True,2016
21500193,2015-16,PHI,42,4,True,2016
21500194,2015-16,HOU,31,4,True,2016
21500194,2015-16,NYK,30,4,True,2016
21500195,2015-16,MEM,19,4,True,2016
21500195,2015-16,SAS,28,4,True,2016
21500196,2015-16,LAC,22,4,True,2016
21500196,2015-16,TOR,19,4,True,2016
21500197,2015-16,BKN,24,4,True,2016
21500197,2015-16,BOS,25,4,True,2016
21500198,2015-16,NOP,25,4,True,2016
21500198,2015-16,PHX,23,4,True,2016
21500199,2015-16,DAL,33,4,True,2016
21500199,2015-16,OKC,22,4,True,2016
21500200,2015-16,DEN,18,4,True,2016
21500200,2015-16,GSW,22,4,True,2016
21500201,2015-16,LAL,18,4,True,2016
21500201,2015-16,POR,19,4,True,2016
21500202,2015-16,CHA,15,5,True,2016
21500202,2015-16,SAC,24,5,True,2016
21500203,2015-16,CLE,21,4,True,2016
21500203,2015-16,ORL,18,4,True,2016
21500204,2015-16,MIA,23,4,True,2016
21500204,2015-16,NYK,21,4,True,2016
21500205,2015-16,DET,20,4,True,2016
21500205,2015-16,MIL,17,4,True,2016
21500206,2015-16,MIN,22,4,True,2016
21500206,2015-16,PHI,27,4,True,2016
21500207,2015-16,PHX,23,4,True,2016
21500207,2015-16,SAS,24,4,True,2016
21500208,2015-16,OKC,22,4,True,2016
21500208,2015-16,UTA,27,4,True,2016
21500209,2015-16,IND,22,4,True,2016
21500209,2015-16,WAS,23,4,True,2016
21500210,2015-16,ATL,30,4,True,2016
21500210,2015-16,BOS,26,4,True,2016
21500211,2015-16,DAL,27,4,True,2016
21500211,2015-16,MEM,22,4,True,2016
21500212,2015-16,DEN,23,4,True,2016
21500212,2015-16,LAC,27,4,True,2016
21500213,2015-16,CHI,33,4,True,2016
21500213,2015-16,POR,21,4,True,2016
21500214,2015-16,GSW,16,4,True,2016
21500214,2015-16,LAL,16,4,True,2016
21500215,2015-16,CHA,17,4,True,2016
21500215,2015-16,WAS,19,4,True,2016
21500216,2015-16,NYK,28,4,True,2016
21500216,2015-16,ORL,24,4,True,2016
21500217,2015-16,BOS,25,4,True,2016
21500217,2015-16,PHI,37,4,True,2016
21500218,2015-16,DET,20,4,True,2016
21500218,2015-16,MIA,17,4,True,2016
21500219,2015-16,CLE,20,4,True,2016
21500219,2015-16,TOR,16,4,True,2016
21500220,2015-16,HOU,15,4,True,2016
21500220,2015-16,MEM,18,4,True,2016
21500221,2015-16,MIL,21,4,True,2016
21500221,2015-16,SAC,19,4,True,2016
21500222,2015-16,ATL,28,4,True,2016
21500222,2015-16,MIN,19,4,True,2016
21500223,2015-16,BKN,25,4,True,2016
21500223,2015-16,OKC,14,4,False,2016
21500224,2015-16,DAL,29,4,True,2016
21500224,2015-16,SAS,23,4,True,2016
21500225,2015-16,NOP,34,4,True,2016
21500225,2015-16,PHX,25,4,True,2016
21500226,2015-16,LAC,28,4,True,2016
21500226,2015-16,UTA,32,4,True,2016
21500227,2015-16,CHA,19,4,True,2016
21500227,2015-16,CLE,20,4,True,2016
21500228,2015-16,MIL,20,4,True,2016
21500228,2015-16,ORL,23,4,True,2016
21500229,2015-16,BOS,21,4,True,2016
21500229,2015-16,WAS,25,4,True,2016
21500230,2015-16,MIA,20,4,True,2016
21500230,2015-16,NYK,31,4,True,2016
21500231,2015-16,CHI,21,4,True,2016
21500231,2015-16,IND,20,4,True,2016
21500232,2015-16,HOU,25,4,True,2016
21500232,2015-16,PHI,45,4,True,2016
21500233,2015-16,ATL,26,4,True,2016
21500233,2015-16,MEM,21,4,True,2016
21500234,2015-16,DET,19,4,True,2016
21500234,2015-16,OKC,18,4,True,2016
21500235,2015-16,DEN,25,4,True,2016
21500235,2015-16,SAS,29,4,True,2016
21500236,2015-16,GSW,20,4,True,2016
21500236,2015-16,PHX,17,4,True,2016
21500237,2015-16,MIN,20,4,True,2016
21500237,2015-16,SAC,21,4,True,2016
21500238,2015-16,LAC,15,4,True,2016
21500238,2015-16,NOP,12,4,False,2016
21500239,2015-16,TOR,21,4,True,2016
21500239,2015-16,WAS,19,4,True,2016
21500240,2015-16,BKN,25,4,True,2016
21500240,2015-16,CLE,25,4,True,2016
21500241,2015-16,DAL,27,4,True,2016
21500241,2015-16,DEN,23,4,True,2016
21500242,2015-16,ATL,25,4,True,2016
21500242,2015-16,SAS,21,4,True,2016
21500243,2015-16,NOP,15,4,True,2016
21500243,2015-16,UTA,26,4,True,2016
21500244,2015-16,LAL,23,4,True,2016
21500244,2015-16,POR,22,4,True,2016
21500245,2015-16,GSW,20,4,True,2016
21500245,2015-16,SAC,25,4,True,2016
21500246,2015-16,CHA,18,4,True,2016
21500246,2015-16,MIL,15,4,True,2016
21500247,2015-16,LAC,21,4,True,2016
21500247,2015-16,MIN,20,4,True,2016
21500248,2015-16,BKN,20,4,True,2016
21500248,2015-16,DET,14,4,False,2016
21500249,2015-16,BOS,27,4,True,2016
21500249,2015-16,ORL,23,4,True,2016
21500250,2015-16,PHX,18,4,True,2016
21500250,2015-16,TOR,17,4,True,2016
21500251,2015-16,MEM,20,4,True,2016
21500251,2015-16,PHI,27,4,True,2016
21500252,2015-16,HOU,24,5,True,2016
21500252,2015-16,NYK,26,5,True,2016
21500253,2015-16,IND,24,4,True,2016
21500253,2015-16,LAL,18,4,True,2016
21500254,2015-16,DET,20,4,True,2016
21500254,2015-16,HOU,26,4,True,2016
21500255,2015-16,BOS,25,4,True,2016
21500255,2015-16,MIA,20,4,True,2016
21500256,2015-16,ATL,31,4,True,2016
21500256,2015-16,OKC,27,4,True,2016
21500257,2015-16,CHI,21,4,True,2016
21500257,2015-16,SAS,18,4,True,2016
21500258,2015-16,DEN,20,4,True,2016
21500258,2015-16,MIL,21,4,True,2016
21500259,2015-16,GSW,17,4,True,2016
21500259,2015-16,UTA,23,4,True,2016
21500260,2015-16,DAL,36,4,True,2016
21500260,2015-16,SAC,23,4,True,2016
21500261,2015-16,LAC,24,4,True,2016
21500261,2015-16,POR,25,4,True,2016
21500262,2015-16,CLE,24,4,True,2016
21500262,2015-16,WAS,18,4,True,2016
21500263,2015-16,LAL,19,4,True,2016
21500263,2015-16,PHI,28,4,True,2016
21500264,2015-16,BKN,19,4,True,2016
21500264,2015-16,PHX,22,4,True,2016
21500265,2015-16,MIN,23,4,True,2016
21500265,2015-16,ORL,24,4,True,2016
21500266,2015-16,MEM,19,4,True,2016
21500266,2015-16,NOP,26,4,True,2016
21500267,2015-16,DAL,30,5,True,2016
21500267,2015-16,POR,21,5,True,2016
21500268,2015-16,CHA,14,4,False,2016
21500268,2015-16,GSW,17,4,True,2016
21500269,2015-16,LAL,18,4,True,2016
21500269,2015-16,WAS,22,4,True,2016
21500270,2015-16,DET,35,5,True,2016
21500270,2015-16,PHX,28,5,True,2016
21500271,2015-16,NYK,24,4,True,2016
21500271,2015-16,PHI,31,4,True,2016
21500272,2015-16,ATL,25,4,True,2016
21500272,2015-16,TOR,14,4,False,2016
21500273,2015-16,CHI,16,4,True,2016
21500273,2015-16,DEN,20,4,True,2016
21500274,2015-16,HOU,26,4,True,2016
21500274,2015-16,NOP,26,4,True,2016
21500275,2015-16,MIL,16,4,True,2016
21500275,2015-16,SAS,25,4,True,2016
21500276,2015-16,IND,22,4,True,2016
21500276,2015-16,LAC,31,4,True,2016
21500277,2015-16,MIA,21,4,True,2016
21500277,2015-16,OKC,23,4,True,2016
21500278,2015-16,DEN,18,4,True,2016
21500278,2015-16,TOR,29,4,True,2016
21500279,2015-16,ORL,21,4,True,2016
21500279,2015-16,UTA,27,4,True,2016
21500280,2015-16,MEM,19,4,True,2016
21500280,2015-16,SAS,28,4,True,2016
21500281,2015-16,IND,25,4,True,2016
21500281,2015-16,POR,18,4,True,2016
21500282,2015-16,BOS,29,4,True,2016
21500282,2015-16,SAC,28,4,True,2016
21500283,2015-16,BKN,26,4,True,2016
21500283,2015-16,NYK,26,4,True,2016
21500284,2015-16,PHX,20,4,True,2016
21500284,2015-16,WAS,21,4,True,2016
21500285,2015-16,DET,17,4,True,2016
21500285,2015-16,MIL,17,4,True,2016
21500286,2015-16,ATL,26,4,True,2016
21500286,2015-16,LAL,19,4,True,2016
21500287,2015-16,DAL,27,4,True,2016
21500287,2015-16,HOU,29,4,True,2016
21500288,2015-16,CLE,24,4,True,2016
21500288,2015-16,NOP,37,5,True,2016
21500289,2015-16,DEN,19,4,True,2016
21500289,2015-16,PHI,37,4,True,2016
21500290,2015-16,GSW,23,4,True,2016
21500290,2015-16,TOR,22,4,True,2016
21500291,2015-16,CLE,24,4,True,2016
21500291,2015-16,MIA,21,4,True,2016
21500292,2015-16,CHA,21,4,True,2016
21500292,2015-16,CHI,18,4,True,2016
21500293,2015-16,HOU,21,4,True,2016
21500293,2015-16,SAC,20,4,True,2016
21500294,2015-16,MIN,21,4,True,2016
21500294,2015-16,POR,26,4,True,2016
21500295,2015-16,MIL,16,4,True,2016
21500295,2015-16,NYK,27,4,True,2016
21500296,2015-16,BOS,24,4,True,2016
21500296,2015-16,SAS,27,4,True,2016
21500297,2015-16,IND,30,5,True,2016
21500297,2015-16,UTA,34,5,True,2016
21500298,2015-16,LAC,26,4,True,2016
21500298,2015-16,ORL,21,4,True,2016
21500299,2015-16,MEM,19,4,True,2016
21500299,2015-16,PHX,21,4,True,2016
21500300,2015-16,BKN,23,4,True,2016
21500300,2015-16,GSW,21,4,True,2016
21500301,2015-16,DET,18,4,True,2016
21500301,2015-16,LAL,16,4,True,2016
21500302,2015-16,DAL,21,4,True,2016
21500302,2015-16,WAS,19,4,True,2016
21500303,2015-16,OKC,24,4,True,2016
21500303,2015-16,SAC,24,4,True,2016
21500304,2015-16,CHA,21,4,True,2016
21500304,2015-16,DET,23,4,True,2016
21500305,2015-16,PHI,23,4,True,2016
21500305,2015-16,SAS,22,4,True,2016
21500306,2015-16,MIA,24,4,True,2016
21500306,2015-16,WAS,20,4,True,2016
21500307,2015-16,DAL,29,4,True,2016
21500307,2015-16,NYK,18,4,True,2016
21500308,2015-16,LAL,23,4,True,2016
21500308,2015-16,TOR,17,4,True,2016
21500309,2015-16,CHI,27,4,True,2016
21500309,2015-16,PHX,23,4,True,2016
21500310,2015-16,MIL,22,4,True,2016
21500310,2015-16,POR,27,4,True,2016
21500311,2015-16,LAC,54,4,True,2016
21500311,2015-16,MIN,28,4,True,2016
21500312,2015-16,BOS,17,4,True,2016
21500312,2015-16,NOP,21,4,True,2016
21500313,2015-16,CLE,20,4,True,2016
21500313,2015-16,POR,20,4,True,2016
21500314,2015-16,GSW,16,4,True,2016
21500314,2015-16,IND,18,4,True,2016
21500315,2015-16,BKN,17,4,True,2016
21500315,2015-16,HOU,26,4,True,2016
21500316,2015-16,MEM,20,4,True,2016
21500316,2015-16,OKC,13,4,False,2016
21500317,2015-16,DEN,20,4,True,2016
21500317,2015-16,ORL,17,4,True,2016
21500318,2015-16,SAC,19,4,True,2016
21500318,2015-16,UTA,20,4,True,2016
21500319,2015-16,BOS,31,4,True,2016
21500319,2015-16,CHI,50,4,True,2016
21500320,2015-16,CHA,18,4,True,2016
21500320,2015-16,MIA,19,4,True,2016
21500321,2015-16,HOU,27,4,True,2016
21500321,2015-16,WAS,22,4,True,2016
21500322,2015-16,DET,17,4,True,2016
21500322,2015-16,MEM,16,4,True,2016
21500323,2015-16,SAS,28,4,True,2016
21500323,2015-16,TOR,20,4,True,2016
21500324,2015-16,LAC,26,4,True,2016
21500324,2015-16,MIL,17,4,True,2016
21500325,2015-16,LAL,21,4,True,2016
21500325,2015-16,MIN,25,5,True,2016
21500326,2015-16,ORL,24,4,True,2016
21500326,2015-16,PHX,23,4,True,2016
21500327,2015-16,NYK,22,4,True,2016
21500327,2015-16,UTA,25,4,True,2016
21500328,2015-16,ATL,28,4,True,2016
21500328,2015-16,DAL,26,4,True,2016
21500329,2015-16,BKN,26,4,True,2016
21500329,2015-16,PHI,34,4,True,2016
21500330,2015-16,CHI,19,4,True,2016
21500330,2015-16,LAC,23,4,True,2016
21500331,2015-16,ATL,30,4,True,2016
21500331,2015-16,OKC,21,4,True,2016
21500332,2015-16,NYK,24,4,True,2016
21500332,2015-16,SAC,20,4,True,2016
21500333,2015-16,IND,14,4,False,2016
21500333,2015-16,MIA,17,4,True,2016
21500334,2015-16,CLE,22,4,True,2016
21500334,2015-16,ORL,20,4,True,2016
21500335,2015-16,DET,23,4,True,2016
21500335,2015-16,PHI,33,4,True,2016
21500336,2015-16,BOS,41,6,True,2016
21500336,2015-16,GSW,27,6,True,2016
21500337,2015-16,MIL,11,4,False,2016
21500337,2015-16,TOR,20,4,True,2016
21500338,2015-16,CHA,21,4,True,2016
21500338,2015-16,MEM,19,4,True,2016
21500339,2015-16,NOP,26,4,True,2016
21500339,2015-16,WAS,26,4,True,2016
21500340,2015-16,DEN,20,5,True,2016
21500340,2015-16,MIN,36,4,True,2016
21500341,2015-16,OKC,22,4,True,2016
21500341,2015-16,UTA,29,4,True,2016
21500342,2015-16,LAL,22,4,True,2016
21500342,2015-16,SAS,20,4,True,2016
21500343,2015-16,PHX,24,4,True,2016
21500343,2015-16,POR,17,4,True,2016
21500344,2015-16,BKN,24,4,True,2016
21500344,2015-16,LAC,27,4,True,2016
21500345,2015-16,BOS,21,4,True,2016
21500345,2015-16,CHA,20,4,True,2016
21500346,2015-16,DET,18,4,True,2016
21500346,2015-16,IND,17,4,True,2016
21500347,2015-16,ATL,22,4,True,2016
21500347,2015-16,SAS,27,4,True,2016
21500348,2015-16,CHI,19,4,True,2016
21500348,2015-16,NOP,21,4,True,2016
21500349,2015-16,HOU,27,4,True,2016
21500349,2015-16,LAL,14,4,False,2016
21500350,2015-16,DAL,30,4,True,2016
21500350,2015-16,WAS,28,4,True,2016
21500351,2015-16,GSW,21,4,True,2016
21500351,2015-16,MIL,14,4,False,2016
21500352,2015-16,NYK,19,4,True,2016
21500352,2015-16,POR,20,4,True,2016
21500353,2015-16,MIN,19,3,False,2016
21500353,2015-16,PHX,23,4,True,2016
21500354,2015-16,MEM,16,4,True,2016
21500354,2015-16,MIA,19,4,True,2016
21500355,2015-16,PHI,35,4,True,2016
21500355,2015-16,TOR,20,4,True,2016
21500356,2015-16,OKC,20,5,True,2016
21500356,2015-16,UTA,26,5,True,2016
21500357,2015-16,IND,22,4,True,2016
21500357,2015-16,TOR,22,4,True,2016
21500358,2015-16,BKN,21,4,True,2016
21500358,2015-16,ORL,18,4,True,2016
21500359,2015-16,DET,21,5,True,2016
21500359,2015-16,LAC,46,5,True,2016
21500360,2015-16,ATL,23,4,True,2016
21500360,2015-16,MIA,21,4,True,2016
21500361,2015-16,CHI,15,4,True,2016
21500361,2015-16,PHI,35,4,True,2016
21500362,2015-16,MEM,17,4,True,2016
21500362,2015-16,WAS,15,4,True,2016
21500363,2015-16,DAL,24,4,True,2016
21500363,2015-16,PHX,16,4,True,2016
21500364,2015-16,SAS,17,3,False,2016
21500364,2015-16,UTA,23,4,True,2016
21500365,2015-16,DEN,20,4,True,2016
21500365,2015-16,HOU,27,4,True,2016
21500366,2015-16,NOP,21,4,True,2016
21500366,2015-16,POR,21,4,True,2016
21500367,2015-16,BOS,30,4,True,2016
21500367,2015-16,CLE,25,4,True,2016
21500368,2015-16,DEN,19,4,True,2016
21500368,2015-16,MIN,26,4,True,2016
21500369,2015-16,HOU,33,4,True,2016
21500369,2015-16,SAC,24,4,True,2016
21500370,2015-16,LAL,13,4,False,2016
21500370,2015-16,MIL,19,4,True,2016
21500371,2015-16,DAL,23,4,True,2016
21500371,2015-16,IND,20,4,True,2016
21500372,2015-16,CHA,18,4,True,2016
21500372,2015-16,ORL,19,4,True,2016
21500373,2015-16,BKN,24,4,True,2016
21500373,2015-16,MIA,20,4,True,2016
21500374,2015-16,BOS,27,4,True,2016
21500374,2015-16,DET,25,4,True,2016
21500375,2015-16,MIN,20,4,True,2016
21500375,2015-16,NYK,26,4,True,2016
21500376,2015-16,ATL,30,4,True,2016
21500376,2015-16,PHI,33,4,True,2016
21500377,2015-16,CHI,16,4,True,2016
21500377,2015-16,MEM,18,4,True,2016
21500378,2015-16,OKC,21,4,True,2016
21500378,2015-16,POR,20,4,True,2016
21500379,2015-16,SAS,31,4,True,2016
21500379,2015-16,WAS,23,4,True,2016
21500380,2015-16,NOP,23,4,True,2016
21500380,2015-16,UTA,26,4,True,2016
21500381,2015-16,GSW,15,4,True,2016
21500381,2015-16,PHX,19,4,True,2016
21500382,2015-16,LAC,31,4,True,2016
21500382,2015-16,MIL,12,4,False,2016
21500383,2015-16,CHA,20,5,True,2016
21500383,2015-16,TOR,17,5,True,2016
21500384,2015-16,CLE,20,4,True,2016
21500384,2015-16,OKC,22,4,True,2016
21500385,2015-16,HOU,25,4,True,2016
21500385,2015-16,LAL,20,4,True,2016
21500386,2015-16,BKN,23,4,True,2016
21500386,2015-16,IND,16,4,True,2016
21500387,2015-16,ORL,21,4,True,2016
21500387,2015-16,POR,21,4,True,2016
21500388,2015-16,NYK,18,4,True,2016
21500388,2015-16,PHI,32,4,True,2016
21500389,2015-16,ATL,25,4,True,2016
21500389,2015-16,BOS,27,4,True,2016
21500390,2015-16,MIA,23,4,True,2016
21500390,2015-16,TOR,17,4,True,2016
21500391,2015-16,CHI,33,7,True,2016
21500391,2015-16,DET,26,7,True,2016
21500392,2015-16,MIN,32,4,True,2016
21500392,2015-16,SAC,22,4,True,2016
21500393,2015-16,LAC,31,4,True,2016
21500393,2015-16,SAS,28,4,True,2016
21500394,2015-16,DAL,28,4,True,2016
21500394,2015-16,MEM,20,4,True,2016
21500395,2015-16,DEN,23,4,True,2016
21500395,2015-16,UTA,26,4,True,2016
21500396,2015-16,NOP,23,4,True,2016
21500396,2015-16,PHX,19,4,True,2016
21500397,2015-16,GSW,18,4,True,2016
21500397,2015-16,MIL,17,4,True,2016
21500398,2015-16,LAL,14,4,False,2016
21500398,2015-16,OKC,18,4,True,2016
21500399,2015-16,CHA,19,4,True,2016
21500399,2015-16,WAS,16,4,True,2016
21500400,2015-16,CHI,17,4,True,2016
21500400,2015-16,NYK,19,4,True,2016
21500401,2015-16,HOU,30,4,True,2016
21500401,2015-16,LAC,27,4,True,2016
21500402,2015-16,IND,23,4,True,2016
21500402,2015-16,MEM,18,4,True,2016
21500403,2015-16,BKN,16,4,True,2016
21500403,2015-16,MIN,20,4,True,2016
21500404,2015-16,MIA,25,4,True,2016
21500404,2015-16,POR,31,4,True,2016
21500405,2015-16,CLE,19,4,True,2016
21500405,2015-16,PHI,27,4,True,2016
21500406,2015-16,MIL,17,4,True,2016
21500406,2015-16,PHX,27,4,True,2016
21500407,2015-16,ATL,26,4,True,2016
21500407,2015-16,ORL,23,4,True,2016
21500408,2015-16,SAC,17,4,True,2016
21500408,2015-16,TOR,15,4,True,2016
21500409,2015-16,DEN,21,4,True,2016
21500409,2015-16,NOP,25,4,True,2016
21500410,2015-16,SAC,27,4,True,2016
21500410,2015-16,WAS,16,4,True,2016
21500411,2015-16,BOS,22,4,True,2016
21500411,2015-16,MIN,24,4,True,2016
21500412,2015-16,NYK,21,4,True,2016
21500412,2015-16,ORL,17,4,True,2016
21500413,2015-16,ATL,39,4,True,2016
21500413,2015-16,POR,21,4,True,2016
21500414,2015-16,BKN,21,4,True,2016
21500414,2015-16,CHI,22,4,True,2016
21500415,2015-16,CHA,19,4,True,2016
21500415,2015-16,HOU,38,4,True,2016
21500416,2015-16,IND,20,4,True,2016
21500416,2015-16,SAS,27,4,True,2016
21500417,2015-16,PHX,22,4,True,2016
21500417,2015-16,UTA,26,4,True,2016
21500418,2015-16,LAC,29,4,True,2016
21500418,2015-16,OKC,26,4,True,2016
21500419,2015-16,MEM,24,4,True,2016
21500419,2015-16,PHI,30,4,True,2016
21500420,2015-16,DET,15,4,True,2016
21500420,2015-16,MIA,20,4,True,2016
21500421,2015-16,DAL,28,4,True,2016
21500421,2015-16,TOR,21,4,True,2016
21500422,2015-16,DEN,18,4,True,2016
21500422,2015-16,LAL,17,4,True,2016
21500423,2015-16,BOS,21,4,True,2016
21500423,2015-16,CHA,20,4,True,2016
21500424,2015-16,CLE,22,4,True,2016
21500424,2015-16,NYK,26,4,True,2016
21500425,2015-16,IND,17,4,True,2016
21500425,2015-16,SAC,14,4,False,2016
21500426,2015-16,HOU,19,4,True,2016
21500426,2015-16,ORL,15,4,True,2016
21500427,2015-16,MEM,16,4,True,2016
21500427,2015-16,WAS,20,4,True,2016
21500428,2015-16,BKN,22,4,True,2016
21500428,2015-16,DAL,36,5,True,2016
21500429,2015-16,ATL,32,4,True,2016
21500429,2015-16,DET,18,4,True,2016
21500430,2015-16,MIL,26,4,True,2016
21500430,2015-16,PHI,23,4,True,2016
21500431,2015-16,MIN,21,4,True,2016
21500431,2015-16,SAS,28,4,True,2016
21500432,2015-16,NOP,22,4,True,2016
21500432,2015-16,POR,20,4,True,2016
21500433,2015-16,DEN,17,4,True,2016
21500433,2015-16,PHX,22,4,True,2016
21500434,2015-16,GSW,21,4,True,2016
21500434,2015-16,UTA,27,4,True,2016
21500435,2015-16,LAL,13,3,False,2016
21500435,2015-16,OKC,17,4,True,2016
21500436,2015-16,MIA,20,4,True,2016
21500436,2015-16,NOP,19,4,True,2016
21500437,2015-16,CHI,23,4,True,2016
21500437,2015-16,OKC,18,4,True,2016
21500438,2015-16,CLE,23,4,True,2016
21500438,2015-16,GSW,20,4,True,2016
21500439,2015-16,HOU,25,4,True,2016
21500439,2015-16,SAS,21,4,True,2016
21500440,2015-16,LAC,21,4,True,2016
21500440,2015-16,LAL,12,3,False,2016
21500441,2015-16,MIL,20,4,True,2016
21500441,2015-16,TOR,16,4,True,2016
21500442,2015-16,ATL,30,4,True,2016
21500442,2015-16,NYK,26,4,True,2016
21500443,2015-16,CHA,22,4,True,2016
21500443,2015-16,MEM,19,4,True,2016
21500444,2015-16,MIA,19,4,True,2016
21500444,2015-16,ORL,15,4,True,2016
21500445,2015-16,HOU,25,4,True,2016
21500445,2015-16,NOP,25,4,True,2016
21500446,2015-16,BOS,29,4,True,2016
21500446,2015-16,DET,32,4,True,2016
21500447,2015-16,BKN,25,4,True,2016
21500447,2015-16,WAS,23,4,True,2016
21500448,2015-16,IND,19,4,True,2016
21500448,2015-16,MIN,15,4,True,2016
21500449,2015-16,CHI,26,4,True,2016
21500449,2015-16,DAL,39,4,True,2016
21500450,2015-16,DEN,15,4,True,2016
21500450,2015-16,SAS,22,4,True,2016
21500451,2015-16,PHI,30,4,True,2016
21500451,2015-16,PHX,25,4,True,2016
21500452,2015-16,LAC,28,4,True,2016
21500452,2015-16,UTA,34,4,True,2016
21500453,2015-16,CLE,17,4,True,2016
21500453,2015-16,POR,19,4,True,2016
21500454,2015-16,BOS,26,4,True,2016
21500454,2015-16,NYK,25,4,True,2016
21500455,2015-16,LAL,12,4,False,2016
21500455,2015-16,MEM,16,4,True,2016
21500456,2015-16,DEN,14,4,False,2016
21500456,2015-16,OKC,20,4,True,2016
21500457,2015-16,POR,19,4,True,2016
21500457,2015-16,SAC,19,4,True,2016
21500458,2015-16,CHA,16,4,True,2016
21500458,2015-16,LAL,17,4,True,2016
21500459,2015-16,ATL,32,4,True,2016
21500459,2015-16,IND,22,4,True,2016
21500460,2015-16,NOP,25,4,True,2016
21500460,2015-16,ORL,19,4,True,2016
21500461,2015-16,LAC,21,4,True,2016
21500461,2015-16,WAS,27,4,True,2016
21500462,2015-16,BKN,24,4,True,2016
21500462,2015-16,MIA,28,4,True,2016
21500463,2015-16,CHI,17,4,True,2016
21500463,2015-16,TOR,17,4,True,2016
21500464,2015-16,DAL,27,4,True,2016
21500464,2015-16,MIL,18,4,True,2016
21500465,2015-16,MIN,26,4,True,2016
21500465,2015-16,SAS,29,4,True,2016
21500466,2015-16,CLE,30,4,True,2016
21500466,2015-16,PHX,23,4,True,2016
21500467,2015-16,PHI,34,4,True,2016
21500467,2015-16,UTA,33,4,True,2016
