game_id,team,event,rate,margin,min_left,season,season_end_year,won_game
21300118,DEN,0,0.1824401368301026,8.0,43.85,2013-14,2014,1
21300118,LAL,0,12.0,14.0,1.1666666666666667,2013-14,2014,0
21300119,UTA,0,0.8713692946058091,7.0,8.033333333333333,2013-14,2014,1
21300120,PHX,0,0.1788375558867362,6.0,33.55,2013-14,2014,0
21300120,POR,0,0.9917355371900828,8.0,8.066666666666666,2013-14,2014,1
21300121,BKN,1,7.82608695652174,18.0,2.3,2013-14,2014,0
21300122,LAC,0,0.4745762711864407,14.0,29.5,2013-14,2014,1
21300123,NYK,0,2.6341463414634148,9.0,3.4166666666666665,2013-14,2014,0
21300124,OKC,0,3.0,6.0,2.0,2013-14,2014,0
21300124,GSW,0,0.2156057494866529,7.0,32.46666666666667,2013-14,2014,1
21300125,MIL,0,21.49253731343284,24.0,1.1166666666666667,2013-14,2014,0
21300126,TOR,0,15.384615384615383,20.0,1.3,2013-14,2014,0
21300127,PHI,0,11.25,12.0,1.0666666666666669,2013-14,2014,0
21300128,BOS,0,12.328767123287673,15.0,1.2166666666666666,2013-14,2014,0
21300129,CHA,0,0.675422138836773,12.0,17.766666666666666,2013-14,2014,1
21300129,CLE,0,8.709677419354838,9.0,1.0333333333333334,2013-14,2014,0
21300130,MIA,0,0.1713586291309669,7.0,40.85,2013-14,2014,1
21300130,DAL,0,0.9523809523809524,7.0,7.35,2013-14,2014,0
21300131,DEN,0,0.2498265093684941,6.0,24.016666666666666,2013-14,2014,1
21300131,MIN,0,7.2,9.0,1.25,2013-14,2014,0
21300132,PHX,0,0.6070038910505836,13.0,21.416666666666668,2013-14,2014,0
21300132,BKN,0,0.4270462633451957,14.0,32.78333333333333,2013-14,2014,1
21300133,SAS,0,0.6185567010309279,12.0,19.4,2013-14,2014,1
21300133,UTA,0,10.0,10.0,1.0,2013-14,2014,0
21300134,LAL,0,0.315955766192733,10.0,31.65,2013-14,2014,0
21300135,SAC,0,10.0,10.0,1.0,2013-14,2014,0
21300136,CHA,0,14.76923076923077,16.0,1.0833333333333333,2013-14,2014,0
21300137,ORL,0,9.56521739130435,11.0,1.15,2013-14,2014,0
21300138,CLE,0,0.4986149584487534,9.0,18.05,2013-14,2014,1
21300138,WAS,0,5.121951219512195,7.0,1.3666666666666667,2013-14,2014,0
21300139,NYK,1,6.181818181818182,17.0,2.75,2013-14,2014,0
21300140,IND,1,4.43076923076923,24.0,5.416666666666667,2013-14,2014,0
21300141,DEN,0,13.636363636363637,15.0,1.1,2013-14,2014,0
21300142,BOS,0,15.384615384615383,20.0,1.3,2013-14,2014,0
21300143,PHI,1,7.959183673469387,39.0,4.9,2013-14,2014,0
21300145,UTA,0,17.704918032786885,18.0,1.0166666666666666,2013-14,2014,0
21300146,LAC,0,0.6038426349496798,11.0,18.216666666666665,2013-14,2014,1
21300146,BKN,0,4.8979591836734695,8.0,1.6333333333333333,2013-14,2014,0
21300147,TOR,0,8.0,8.0,1.0,2013-14,2014,0
21300148,SAC,1,3.0,7.0,2.333333333333333,2013-14,2014,0
21300149,DET,0,10.632911392405065,14.0,1.3166666666666669,2013-14,2014,0
21300149,LAL,0,0.3171806167400881,6.0,18.916666666666668,2013-14,2014,1
21300150,POR,0,0.3828972559029993,10.0,26.116666666666667,2013-14,2014,1
21300151,CHA,0,1.2244897959183672,6.0,4.9,2013-14,2014,0
21300152,OKC,0,1.1338582677165354,12.0,10.583333333333334,2013-14,2014,1
21300153,PHI,0,7.741935483870967,8.0,1.0333333333333334,2013-14,2014,0
21300153,DAL,0,0.4407135362014691,7.0,15.883333333333333,2013-14,2014,1
21300154,UTA,0,9.438202247191011,14.0,1.4833333333333334,2013-14,2014,0
21300155,LAC,0,7.0588235294117645,8.0,1.1333333333333333,2013-14,2014,0
21300156,WAS,0,0.5466970387243736,16.0,29.266666666666666,2013-14,2014,1
21300157,NYK,0,6.5625,7.0,1.0666666666666669,2013-14,2014,0
21300157,DET,0,0.1915912719531665,6.0,31.316666666666663,2013-14,2014,1
21300158,ATL,1,6.486486486486486,16.0,2.466666666666667,2013-14,2014,0
21300159,BOS,0,24.19354838709677,25.0,1.0333333333333334,2013-14,2014,0
21300160,PHX,0,0.2808510638297872,11.0,39.16666666666666,2013-14,2014,0
21300160,SAC,0,2.4277456647398843,7.0,2.8833333333333333,2013-14,2014,1
21300161,BKN,0,5.454545454545454,6.0,1.1,2013-14,2014,0
21300162,CLE,0,4.736842105263158,6.0,1.2666666666666666,2013-14,2014,0
21300163,NYK,0,5.294117647058823,6.0,1.1333333333333333,2013-14,2014,0
21300163,IND,0,0.4986149584487535,6.0,12.033333333333331,2013-14,2014,1
21300164,ORL,0,24.8,31.0,1.25,2013-14,2014,0
21300166,ATL,0,0.225201072386059,7.0,31.08333333333333,2013-14,2014,1
21300166,DET,0,10.64516129032258,11.0,1.0333333333333334,2013-14,2014,0
21300167,MIL,0,7.5,9.0,1.2,2013-14,2014,0
21300168,MIN,0,4.8,6.0,1.25,2013-14,2014,0
21300168,LAC,0,0.2714932126696832,7.0,25.78333333333333,2013-14,2014,1
21300169,NOP,0,0.3010033444816054,6.0,19.933333333333334,2013-14,2014,1
21300169,UTA,0,11.61290322580645,12.0,1.0333333333333334,2013-14,2014,0
21300170,BOS,0,10.4,13.0,1.25,2013-14,2014,0
21300170,SAS,0,0.2023121387283236,7.0,34.6,2013-14,2014,1
21300171,PHX,0,6.593406593406594,10.0,1.5166666666666666,2013-14,2014,0
21300172,DAL,0,2.222222222222222,6.0,2.7,2013-14,2014,1
21300173,GSW,0,0.4625550660792952,7.0,15.133333333333333,2013-14,2014,0
21300173,MEM,0,0.4311377245508982,12.0,27.83333333333333,2013-14,2014,1
21300174,LAC,0,12.78688524590164,13.0,1.0166666666666666,2013-14,2014,0
21300175,CHI,0,12.0,12.0,1.0,2013-14,2014,0
21300176,CHA,0,7.894736842105264,10.0,1.2666666666666666,2013-14,2014,0
21300176,PHX,0,0.1790281329923273,7.0,39.1,2013-14,2014,1
21300177,MIL,0,6.666666666666666,7.0,1.05,2013-14,2014,0
21300177,PHI,0,1.4018691588785046,10.0,7.133333333333334,2013-14,2014,1
21300178,TOR,0,0.4761904761904762,6.0,12.6,2013-14,2014,1
21300178,WAS,0,3.673469387755102,6.0,1.6333333333333333,2013-14,2014,0
21300179,BOS,0,11.052631578947368,14.0,1.2666666666666666,2013-14,2014,0
21300179,IND,0,0.3516483516483517,8.0,22.75,2013-14,2014,1
21300180,ATL,0,0.1570680628272251,7.0,44.56666666666667,2013-14,2014,1
21300180,DET,0,0.8888888888888888,8.0,9.0,2013-14,2014,0
21300181,MEM,0,13.0,13.0,1.0,2013-14,2014,0
21300182,BKN,1,2.136125654450262,34.0,15.916666666666666,2013-14,2014,0
21300183,NOP,0,2.686567164179104,12.0,4.466666666666667,2013-14,2014,1
21300184,UTA,0,9.35064935064935,12.0,1.2833333333333334,2013-14,2014,0
21300185,CHI,0,0.5833333333333334,7.0,12.0,2013-14,2014,0
21300185,POR,0,0.7387140902872776,18.0,24.366666666666667,2013-14,2014,1
21300186,LAL,0,0.1488218272013228,6.0,40.31666666666667,2013-14,2014,1
21300187,SAC,0,0.7692307692307693,9.0,11.7,2013-14,2014,0
21300188,PHI,0,5.625,6.0,1.0666666666666669,2013-14,2014,0
21300189,NYK,0,7.142857142857143,10.0,1.4,2013-14,2014,0
21300189,WAS,0,0.3368683718028696,9.0,26.716666666666665,2013-14,2014,1
21300190,ATL,0,0.156385751520417,6.0,38.36666666666667,2013-14,2014,0
21300190,BOS,0,1.1578947368421053,11.0,9.5,2013-14,2014,1
21300191,MIA,0,0.9022556390977444,6.0,6.65,2013-14,2014,1
21300193,MIL,1,1.0575139146567718,19.0,17.966666666666665,2013-14,2014,0
21300194,CLE,0,25.47945205479452,31.0,1.2166666666666666,2013-14,2014,0
21300195,DAL,0,0.7209612817089454,9.0,12.483333333333333,2013-14,2014,0
21300196,GSW,0,12.173913043478262,14.0,1.15,2013-14,2014,0
21300197,DET,0,0.4129387474191328,10.0,24.216666666666665,2013-14,2014,1
21300197,BKN,0,10.746268656716415,12.0,1.1166666666666667,2013-14,2014,0
21300198,CHI,1,4.554973821989529,29.0,6.366666666666666,2013-14,2014,0
21300199,ORL,0,8.450704225352112,10.0,1.1833333333333331,2013-14,2014,0
21300200,UTA,1,2.9135053110773903,32.0,10.983333333333333,2013-14,2014,0
21300202,CHA,0,5.901639344262295,6.0,1.0166666666666666,2013-14,2014,0
21300202,BOS,0,0.2690582959641255,10.0,37.16666666666666,2013-14,2014,1
21300203,MIN,0,13.333333333333334,16.0,1.2,2013-14,2014,0
21300204,MIL,1,1.8961625282167045,28.0,14.766666666666667,2013-14,2014,0
21300205,PHX,1,12.857142857142856,15.0,1.1666666666666667,2013-14,2014,0
21300206,MEM,0,6.27906976744186,9.0,1.4333333333333331,2013-14,2014,0
21300206,HOU,0,0.8301886792452831,11.0,13.25,2013-14,2014,1
21300207,DEN,0,0.2574102964118565,11.0,42.73333333333333,2013-14,2014,1
21300207,DAL,1,7.722772277227722,13.0,1.6833333333333331,2013-14,2014,0
21300208,NOP,1,7.853403141361257,25.0,3.183333333333333,2013-14,2014,0
21300209,CHI,0,4.941176470588235,7.0,1.4166666666666667,2013-14,2014,0
21300210,NYK,0,8.852459016393443,9.0,1.0166666666666666,2013-14,2014,0
21300211,TOR,0,5.901639344262295,6.0,1.0166666666666666,2013-14,2014,0
21300212,LAL,0,1.2857142857142856,6.0,4.666666666666667,2013-14,2014,0
21300213,ATL,1,4.137931034482759,22.0,5.316666666666666,2013-14,2014,0
21300214,NOP,0,1.157556270096463,6.0,5.183333333333334,2013-14,2014,0
21300215,CHA,1,5.639097744360902,25.0,4.433333333333334,2013-14,2014,0
21300216,PHI,0,8.955223880597014,10.0,1.1166666666666667,2013-14,2014,0
21300217,BOS,0,7.792207792207791,10.0,1.2833333333333334,2013-14,2014,0
21300218,BKN,0,1.1513859275053304,9.0,7.816666666666666,2013-14,2014,0
21300219,MIA,0,0.2220166512488436,8.0,36.03333333333333,2013-14,2014,1
21300219,CLE,0,9.09090909090909,10.0,1.1,2013-14,2014,0
21300220,CHI,0,0.1702127659574468,6.0,35.25,2013-14,2014,1
21300220,DET,0,18.0,24.0,1.3333333333333333,2013-14,2014,0
21300221,ATL,0,28.0,28.0,1.0,2013-14,2014,0
21300222,MIL,0,4.090909090909091,6.0,1.4666666666666666,2013-14,2014,0
21300222,WAS,0,0.1831750339213025,9.0,49.13333333333333,2013-14,2014,1
21300223,MIN,0,4.2,7.0,1.6666666666666667,2013-14,2014,0
21300224,OKC,0,0.1901312811226799,7.0,36.81666666666667,2013-14,2014,1
21300224,SAS,0,8.307692307692308,9.0,1.0833333333333333,2013-14,2014,0
21300225,GSW,0,4.864864864864865,6.0,1.2333333333333334,2013-14,2014,0
21300226,POR,1,4.217252396166134,22.0,5.216666666666667,2013-14,2014,0
21300227,NYK,0,13.636363636363637,15.0,1.1,2013-14,2014,0
21300227,LAC,0,0.2137767220902612,9.0,42.1,2013-14,2014,1
21300228,MIL,0,16.363636363636363,18.0,1.1,2013-14,2014,0
21300229,ORL,1,3.6627906976744176,21.0,5.733333333333333,2013-14,2014,0
21300229,SAS,0,0.1498751040799334,6.0,40.03333333333333,2013-14,2014,1
21300230,TOR,0,5.901639344262295,6.0,1.0166666666666666,2013-14,2014,0
21300231,ATL,0,1.8181818181818183,6.0,3.3,2013-14,2014,1
21300232,CLE,0,18.0,21.0,1.1666666666666667,2013-14,2014,0
21300233,LAL,0,1.951219512195122,8.0,4.1,2013-14,2014,1
21300234,BKN,1,1.6057091882247994,30.0,18.683333333333334,2013-14,2014,0
21300235,OKC,0,0.482573726541555,9.0,18.65,2013-14,2014,1
21300235,GSW,0,0.233983286908078,7.0,29.916666666666668,2013-14,2014,0
21300236,WAS,1,5.128205128205129,20.0,3.9,2013-14,2014,0
21300238,NYK,0,5.833333333333334,7.0,1.2,2013-14,2014,0
21300239,PHX,0,0.1959361393323657,9.0,45.93333333333333,2013-14,2014,1
21300239,UTA,0,9.51219512195122,13.0,1.3666666666666667,2013-14,2014,0
21300240,LAC,0,0.171796707229778,8.0,46.56666666666667,2013-14,2014,1
21300240,SAC,0,0.2855443188578227,8.0,28.016666666666666,2013-14,2014,0
21300241,ATL,0,6.086956521739131,7.0,1.15,2013-14,2014,0
21300242,CHI,0,4.565217391304348,7.0,1.5333333333333334,2013-14,2014,0
21300243,MEM,0,9.56521739130435,11.0,1.15,2013-14,2014,0
21300244,DAL,0,7.741935483870967,8.0,1.0333333333333334,2013-14,2014,0
21300245,SAS,0,0.9129332206255284,18.0,19.716666666666665,2013-14,2014,0
21300246,PHX,0,7.384615384615385,8.0,1.0833333333333333,2013-14,2014,0
21300246,UTA,0,0.1592215833701901,6.0,37.68333333333333,2013-14,2014,1
21300247,BOS,0,6.885245901639345,7.0,1.0166666666666666,2013-14,2014,0
21300247,MIL,0,0.2908770383428823,11.0,37.81666666666667,2013-14,2014,1
21300248,DEN,0,0.3756260434056762,15.0,39.93333333333333,2013-14,2014,1
21300248,TOR,0,11.80327868852459,12.0,1.0166666666666666,2013-14,2014,0
21300249,LAC,0,1.1881188118811885,10.0,8.416666666666666,2013-14,2014,0
21300250,PHI,0,11.842105263157896,15.0,1.2666666666666666,2013-14,2014,0
21300251,GSW,0,0.1720606308889799,7.0,40.68333333333333,2013-14,2014,1
21300251,SAC,0,1.372141372141372,11.0,8.016666666666667,2013-14,2014,0
21300252,MIA,0,1.990521327014218,7.0,3.5166666666666666,2013-14,2014,1
21300252,CHA,0,0.3331482509716824,10.0,30.016666666666666,2013-14,2014,0
21300253,MIN,1,6.486486486486486,8.0,1.2333333333333334,2013-14,2014,0
21300254,NYK,0,0.544041450777202,7.0,12.866666666666667,2013-14,2014,0
21300254,NOP,0,0.7453416149068323,6.0,8.05,2013-14,2014,1
21300255,LAL,0,5.25,7.0,1.3333333333333333,2013-14,2014,0
21300256,ORL,0,15.9375,17.0,1.0666666666666669,2013-14,2014,0
21300257,CHI,0,0.1950162513542795,6.0,30.766666666666666,2013-14,2014,0
21300257,NOP,0,0.2127659574468085,8.0,37.6,2013-14,2014,1
21300258,ATL,0,3.021582733812949,7.0,2.316666666666667,2013-14,2014,0
21300258,SAS,0,0.5734767025089607,8.0,13.95,2013-14,2014,1
21300259,HOU,0,0.6666666666666666,8.0,12.0,2013-14,2014,0
21300260,POR,0,0.5063291139240506,8.0,15.8,2013-14,2014,1
21300260,IND,0,2.320441988950276,7.0,3.0166666666666666,2013-14,2014,0
21300261,PHI,0,0.2188893392784758,9.0,41.11666666666667,2013-14,2014,1
21300261,ORL,0,0.4833141542002301,7.0,14.483333333333333,2013-14,2014,0
21300262,MIL,0,4.8,6.0,1.25,2013-14,2014,0
21300263,BKN,0,26.0,26.0,1.0,2013-14,2014,0
21300264,MIA,0,9.0,9.0,1.0,2013-14,2014,0
21300265,MEM,0,0.4542013626040878,10.0,22.016666666666666,2013-14,2014,1
21300265,PHX,1,8.503937007874015,18.0,2.1166666666666667,2013-14,2014,0
21300266,CHA,0,0.225563909774436,7.0,31.03333333333333,2013-14,2014,0
21300266,DAL,0,0.7843137254901961,10.0,12.75,2013-14,2014,1
21300267,OKC,0,0.3486682808716707,12.0,34.416666666666664,2013-14,2014,1
21300267,SAC,0,2.4827586206896552,6.0,2.4166666666666665,2013-14,2014,0
21300268,GSW,0,1.7081850533807827,24.0,14.05,2013-14,2014,1
21300268,TOR,0,5.901639344262295,6.0,1.0166666666666666,2013-14,2014,0
21300269,DEN,0,7.741935483870967,8.0,1.0333333333333334,2013-14,2014,0
21300270,LAC,0,13.125,14.0,1.0666666666666669,2013-14,2014,0
21300271,HOU,0,9.705882352941178,11.0,1.1333333333333333,2013-14,2014,0
21300272,MIL,0,6.774193548387096,7.0,1.0333333333333334,2013-14,2014,0
21300272,DET,0,0.2898550724637681,7.0,24.15,2013-14,2014,1
21300273,NOP,0,0.7377049180327869,6.0,8.133333333333333,2013-14,2014,0
21300273,DAL,0,0.5536332179930796,8.0,14.45,2013-14,2014,1
21300274,IND,0,0.396873120865905,11.0,27.716666666666665,2013-14,2014,1
21300274,UTA,0,8.4375,9.0,1.0666666666666669,2013-14,2014,0
21300275,SAS,0,17.91044776119403,20.0,1.1166666666666667,2013-14,2014,0
21300276,OKC,0,0.9130434782608696,7.0,7.666666666666667,2013-14,2014,0
21300276,POR,0,0.5,12.0,24.0,2013-14,2014,1
21300277,BKN,0,29.09090909090909,32.0,1.1,2013-14,2014,0
21300278,MEM,0,19.411764705882355,22.0,1.1333333333333333,2013-14,2014,0
21300279,MIA,1,8.571428571428571,17.0,1.9833333333333327,2013-14,2014,0
21300280,CHA,0,0.1886051080550098,8.0,42.41666666666666,2013-14,2014,1
21300280,PHI,0,13.52112676056338,16.0,1.1833333333333331,2013-14,2014,0
21300281,WAS,0,0.5125284738041003,15.0,29.266666666666666,2013-14,2014,0
21300282,CLE,1,6.666666666666666,19.0,2.85,2013-14,2014,0
21300283,DEN,0,8.709677419354838,9.0,1.0333333333333334,2013-14,2014,0
21300284,ORL,0,37.37704918032787,38.0,1.0166666666666666,2013-14,2014,0
21300285,GSW,0,13.6,17.0,1.25,2013-14,2014,0
21300286,OKC,0,0.2704918032786885,11.0,40.66666666666666,2013-14,2014,1
21300286,NOP,1,8.067226890756302,16.0,1.9833333333333327,2013-14,2014,0
21300287,TOR,0,7.105263157894737,9.0,1.2666666666666666,2013-14,2014,0
21300287,PHX,0,0.2389078498293515,7.0,29.3,2013-14,2014,1
21300288,UTA,1,2.741514360313316,35.0,12.766666666666667,2013-14,2014,0
21300289,SAC,0,0.1959983666802776,8.0,40.81666666666667,2013-14,2014,0
21300289,LAL,0,0.759493670886076,10.0,13.166666666666666,2013-14,2014,1
21300290,DEN,0,0.4462809917355371,9.0,20.166666666666668,2013-14,2014,1
21300290,PHI,0,8.965517241379311,13.0,1.45,2013-14,2014,0
21300291,LAC,0,5.833333333333334,7.0,1.2,2013-14,2014,0
21300292,CHI,0,13.012048192771084,18.0,1.3833333333333333,2013-14,2014,0
21300292,DET,0,0.2597402597402597,7.0,26.95,2013-14,2014,1
21300293,MEM,0,19.6875,21.0,1.0666666666666669,2013-14,2014,0
21300294,MIN,1,3.893805309734513,22.0,5.65,2013-14,2014,0
21300295,MIL,0,7.384615384615385,8.0,1.0833333333333333,2013-14,2014,0
21300296,SAS,1,5.217391304347826,26.0,4.983333333333333,2013-14,2014,0
21300297,SAC,0,0.8768267223382046,7.0,7.983333333333333,2013-14,2014,1
21300297,UTA,0,6.0,6.0,1.0,2013-14,2014,0
21300298,POR,0,1.3186813186813189,6.0,4.55,2013-14,2014,0
21300299,NYK,0,36.774193548387096,38.0,1.0333333333333334,2013-14,2014,0
21300300,DET,1,6.545454545454546,18.0,2.75,2013-14,2014,0
21300301,HOU,0,0.1591511936339522,7.0,43.98333333333333,2013-14,2014,1
21300301,ORL,1,10.4,13.0,1.25,2013-14,2014,0
21300302,IND,1,3.1421446384039897,21.0,6.683333333333334,2013-14,2014,0
21300303,LAL,0,10.140845070422536,12.0,1.1833333333333331,2013-14,2014,0
21300304,GSW,0,6.885245901639345,7.0,1.0166666666666666,2013-14,2014,0
21300305,PHI,0,8.852459016393443,9.0,1.0166666666666666,2013-14,2014,0
21300306,DEN,0,0.9952606635071092,7.0,7.033333333333333,2013-14,2014,1
21300307,ORL,0,6.26865671641791,7.0,1.1166666666666667,2013-14,2014,0
21300308,UTA,0,7.619047619047619,8.0,1.05,2013-14,2014,0
21300309,DAL,1,3.987341772151898,21.0,5.266666666666667,2013-14,2014,0
21300310,NYK,0,15.9375,17.0,1.0666666666666669,2013-14,2014,0
21300311,MIA,0,3.0434782608695654,7.0,2.3,2013-14,2014,0
21300311,IND,0,0.5016077170418006,13.0,25.916666666666668,2013-14,2014,1
21300312,TOR,0,16.70886075949367,22.0,1.3166666666666669,2013-14,2014,0
21300312,SAS,0,0.38060715903942,14.0,36.78333333333333,2013-14,2014,1
21300313,ATL,0,6.885245901639345,7.0,1.0166666666666666,2013-14,2014,0
21300314,BOS,0,6.666666666666667,8.0,1.2,2013-14,2014,0
21300314,BKN,0,0.1564245810055866,7.0,44.75,2013-14,2014,1
21300315,DET,0,23.66197183098592,28.0,1.1833333333333331,2013-14,2014,0
21300316,CHI,0,1.9047619047619049,6.0,3.15,2013-14,2014,0
21300316,MIL,0,0.5732484076433121,9.0,15.7,2013-14,2014,1
21300318,CHA,0,7.0,7.0,1.0,2013-14,2014,0
21300318,ORL,0,0.195971692977681,6.0,30.616666666666667,2013-14,2014,1
21300319,BOS,0,6.086956521739131,7.0,1.15,2013-14,2014,0
21300319,LAC,0,0.3554970375246873,9.0,25.316666666666663,2013-14,2014,1
21300320,MEM,0,18.0,18.0,1.0,2013-14,2014,0
21300321,MIL,1,1.7464788732394363,31.0,17.75,2013-14,2014,0
21300322,MIN,0,0.7258064516129032,18.0,24.8,2013-14,2014,1
21300322,PHI,0,5.806451612903225,6.0,1.0333333333333334,2013-14,2014,0
21300323,DET,0,0.6360424028268551,12.0,18.866666666666667,2013-14,2014,0
21300324,CHI,0,1.6551724137931036,16.0,9.666666666666666,2013-14,2014,0
21300325,SAC,1,11.2,28.0,2.5,2013-14,2014,0
21300326,GSW,0,4.186046511627907,6.0,1.4333333333333331,2013-14,2014,1
21300327,LAC,1,2.640586797066015,18.0,6.816666666666666,2013-14,2014,0
21300327,BKN,0,0.3293918918918919,13.0,39.46666666666667,2013-14,2014,1
21300328,HOU,0,11.0,11.0,1.0,2013-14,2014,0
21300329,CHA,0,0.5289672544080605,7.0,13.233333333333333,2013-14,2014,0
21300329,IND,0,0.3079555175363558,6.0,19.48333333333333,2013-14,2014,1
21300330,CLE,0,0.5687203791469194,6.0,10.55,2013-14,2014,1
21300330,ORL,0,6.363636363636363,7.0,1.1,2013-14,2014,0
21300331,PHI,0,5.0,6.0,1.2,2013-14,2014,0
21300332,ATL,0,0.1948955916473318,7.0,35.916666666666664,2013-14,2014,1
21300332,WAS,0,1.1450381679389314,15.0,13.1,2013-14,2014,0
21300333,BOS,0,1.0766721044045675,11.0,10.216666666666669,2013-14,2014,1
21300334,DET,0,0.1879404855129209,8.0,42.56666666666667,2013-14,2014,1
21300334,BKN,0,2.6548672566371683,10.0,3.7666666666666666,2013-14,2014,0
21300335,MEM,0,6.75,9.0,1.3333333333333333,2013-14,2014,0
21300335,NOP,0,0.318960425280567,9.0,28.216666666666665,2013-14,2014,1
21300336,OKC,0,0.1376673040152963,6.0,43.583333333333336,2013-14,2014,1
21300336,LAL,0,22.0,22.0,1.0,2013-14,2014,0
21300337,CHI,0,1.4442013129102846,11.0,7.616666666666666,2013-14,2014,1
21300337,MIL,0,0.2746693794506612,9.0,32.766666666666666,2013-14,2014,0
21300338,MIN,0,0.4216444132115249,10.0,23.716666666666665,2013-14,2014,0
21300338,SAS,0,0.9071274298056156,7.0,7.716666666666667,2013-14,2014,1
21300339,DEN,0,4.5,6.0,1.3333333333333333,2013-14,2014,0
21300340,SAC,0,6.461538461538462,7.0,1.0833333333333333,2013-14,2014,0
21300340,PHX,0,0.3499675955930006,9.0,25.716666666666665,2013-14,2014,1
21300341,GSW,0,0.9053497942386832,11.0,12.15,2013-14,2014,0
21300341,HOU,0,0.1336799108800594,6.0,44.88333333333333,2013-14,2014,1
21300342,LAL,0,2.117647058823529,6.0,2.833333333333333,2013-14,2014,1
21300343,WAS,1,5.9405940594059405,20.0,3.3666666666666667,2013-14,2014,0
21300344,CLE,0,5.538461538461539,6.0,1.0833333333333333,2013-14,2014,0
21300345,ATL,1,8.653846153846153,15.0,1.7333333333333334,2013-14,2014,0
21300346,CHI,0,23.0,23.0,1.0,2013-14,2014,0
21300347,PHI,0,33.87096774193548,35.0,1.0333333333333334,2013-14,2014,0
21300348,MIL,0,10.843373493975903,15.0,1.3833333333333333,2013-14,2014,0
21300349,SAS,0,0.1326455416359616,6.0,45.23333333333333,2013-14,2014,1
21300349,UTA,0,20.32258064516129,21.0,1.0333333333333334,2013-14,2014,0
21300350,HOU,0,14.210526315789474,18.0,1.2666666666666666,2013-14,2014,0
21300351,MEM,0,7.0,7.0,1.0,2013-14,2014,0
21300352,DET,0,0.2814498933901919,11.0,39.083333333333336,2013-14,2014,0
21300352,POR,0,0.8472400513478819,11.0,12.983333333333333,2013-14,2014,1
21300353,ORL,0,7.82608695652174,9.0,1.15,2013-14,2014,0
21300354,DEN,0,0.1744186046511628,8.0,45.86666666666667,2013-14,2014,1
21300354,NOP,0,7.764705882352941,11.0,1.4166666666666667,2013-14,2014,0
21300355,GSW,0,2.3863636363636367,7.0,2.933333333333333,2013-14,2014,0
21300356,IND,0,3.925233644859813,7.0,1.7833333333333334,2013-14,2014,0
21300357,ATL,0,0.4106463878326996,9.0,21.916666666666668,2013-14,2014,1
21300357,LAL,0,8.955223880597014,10.0,1.1166666666666667,2013-14,2014,0
21300358,MIN,0,0.718562874251497,6.0,8.35,2013-14,2014,0
21300359,PHI,0,37.37704918032787,38.0,1.0166666666666666,2013-14,2014,0
21300360,UTA,0,23.0,23.0,1.0,2013-14,2014,0
21300361,NYK,0,1.3084112149532712,7.0,5.35,2013-14,2014,0
21300361,WAS,0,0.4832214765100671,6.0,12.416666666666666,2013-14,2014,1
21300362,CHI,0,4.090909090909091,6.0,1.4666666666666666,2013-14,2014,0
21300362,ORL,0,0.1347305389221557,6.0,44.53333333333333,2013-14,2014,1
21300363,LAC,0,0.2968827313211282,10.0,33.68333333333333,2013-14,2014,1
21300363,SAS,0,18.529411764705884,21.0,1.1333333333333333,2013-14,2014,0
21300364,SAC,0,6.486486486486486,8.0,1.2333333333333334,2013-14,2014,0
21300365,CLE,0,6.153846153846153,8.0,1.3,2013-14,2014,0
21300365,POR,0,0.381254964257347,8.0,20.98333333333333,2013-14,2014,1
21300366,MEM,0,5.454545454545454,6.0,1.1,2013-14,2014,0
21300367,DEN,0,11.11111111111111,15.0,1.35,2013-14,2014,0
21300368,NOP,1,6.842105263157895,13.0,1.9,2013-14,2014,0
21300369,MIA,0,2.08955223880597,7.0,3.35,2013-14,2014,1
21300370,ORL,0,0.5120910384068279,6.0,11.716666666666669,2013-14,2014,0
21300370,UTA,0,0.8805031446540881,7.0,7.95,2013-14,2014,1
21300371,CHA,0,0.6561859193438141,16.0,24.383333333333333,2013-14,2014,1
21300372,SAC,0,14.571428571428571,17.0,1.1666666666666667,2013-14,2014,0
21300373,BOS,0,2.3863636363636367,7.0,2.933333333333333,2013-14,2014,0
21300373,DET,0,0.6518196632265073,20.0,30.683333333333334,2013-14,2014,1
21300374,BKN,0,5.294117647058823,6.0,1.1333333333333333,2013-14,2014,0
21300375,MIL,0,0.235910878112713,9.0,38.15,2013-14,2014,0
21300376,POR,0,7.692307692307692,10.0,1.3,2013-14,2014,0
21300377,MEM,0,11.590909090909092,17.0,1.4666666666666666,2013-14,2014,0
21300378,PHX,0,0.9411764705882352,8.0,8.5,2013-14,2014,0
21300378,SAS,0,0.2579535683576956,10.0,38.766666666666666,2013-14,2014,1
21300380,NOP,0,12.53731343283582,14.0,1.1166666666666667,2013-14,2014,0
21300381,CHI,1,6.206896551724138,15.0,2.4166666666666665,2013-14,2014,0
21300382,GSW,0,0.676056338028169,8.0,11.833333333333334,2013-14,2014,0
21300382,SAS,0,0.4244567963617989,14.0,32.983333333333334,2013-14,2014,1
21300383,PHI,0,0.4155844155844156,8.0,19.25,2013-14,2014,1
21300383,BKN,0,0.1869158878504672,9.0,48.15,2013-14,2014,0
21300384,UTA,1,2.25,27.0,12.0,2013-14,2014,0
21300385,CLE,0,0.1237538673083533,6.0,48.48333333333333,2013-14,2014,1
